Table,NAME,FMTName,Type,Value,Label,Flat,Metro
HOUSEHOLD,SEARCHPUB,SEARCHPUB,C,1,Yes,NO,YES
HOUSEHOLD,SEARCHPUB,SEARCHPUB,C,2,No,NO,YES
HOUSEHOLD,SEARCHPUB,SEARCHPUB,C,M,Not reported,NO,YES
HOUSEHOLD,SEARCHPUB,SEARCHPUB,C,N,Not applicable,NO,YES
HOUSEHOLD,SEARCHREA,SEARCHREA,C,1,Yes,NO,YES
HOUSEHOLD,SEARCHREA,SEARCHREA,C,2,No,NO,YES
HOUSEHOLD,SEARCHREA,SEARCHREA,C,M,Not reported,NO,YES
HOUSEHOLD,SEARCHREA,SEARCHREA,C,N,Not applicable,NO,YES
HOUSEHOLD,SEARCHSIGN,SEARCHSIGN,C,1,Yes,NO,YES
HOUSEHOLD,SEARCHSIGN,SEARCHSIGN,C,2,No,NO,YES
HOUSEHOLD,SEARCHSIGN,SEARCHSIGN,C,M,Not reported,NO,YES
HOUSEHOLD,SEARCHSIGN,SEARCHSIGN,C,N,Not applicable,NO,YES
HOUSEHOLD,SEARCHSTOP,SEARCHSTOP,C,1,"Yes, because had to move quickly",NO,YES
HOUSEHOLD,SEARCHSTOP,SEARCHSTOP,C,2,"Yes, because had difficulty with travel",NO,YES
HOUSEHOLD,SEARCHSTOP,SEARCHSTOP,C,3,"Yes, had to move quickly and had difficulty with travel",NO,YES
HOUSEHOLD,SEARCHSTOP,SEARCHSTOP,C,4,"Yes, no reason given",NO,YES
HOUSEHOLD,SEARCHSTOP,SEARCHSTOP,C,5,No,NO,YES
HOUSEHOLD,SEARCHSTOP,SEARCHSTOP,C,N,Not applicable,NO,YES
HOUSEHOLD,SECSMK,SECSMK,C,1,Daily,NO,YES
HOUSEHOLD,SECSMK,SECSMK,C,2,Weekly,NO,YES
HOUSEHOLD,SECSMK,SECSMK,C,3,Monthly,NO,YES
HOUSEHOLD,SECSMK,SECSMK,C,4,A few times,NO,YES
HOUSEHOLD,SECSMK,SECSMK,C,5,Never,NO,YES
HOUSEHOLD,SECSMK,SECSMK,C,M,Not reported,NO,YES
HOUSEHOLD,SECSMK,SECSMK,C,N,Not applicable,NO,YES
HOUSEHOLD,SEWBREAK,SEWBREAK,C,1,One breakdown in the last 3 months for 6 hours or more,NO,YES
HOUSEHOLD,SEWBREAK,SEWBREAK,C,2,Two breakdowns in the last 3 months for 6 hours or more,NO,YES
HOUSEHOLD,SEWBREAK,SEWBREAK,C,3,Three breakdowns in the last 3 months for 6 hours or more,NO,YES
HOUSEHOLD,SEWBREAK,SEWBREAK,C,4,Four or more breakdowns in last three months for 6 hours or more,NO,YES
HOUSEHOLD,SEWBREAK,SEWBREAK,C,5,"Sewage system broke down in the last 3 months, but never for 6 hours or more",NO,YES
HOUSEHOLD,SEWBREAK,SEWBREAK,C,6,No breakdowns in the last 3 months,NO,YES
HOUSEHOLD,SEWBREAK,SEWBREAK,C,N,Not applicable,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,1,Public sewer,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,2,Septic tank / cesspool: standard septic tank and subsurface leach field,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,3,Septic tank / cesspool: uses a pump to distribute wastewater,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,4,Septic tank / cesspool: elevated above natural soil surface,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,5,Septic tank / cesspool: applies treated wastewater,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,6,Septic tank / cesspool: other type,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,7,Chemical toilet,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,8,Outhouse or privy,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,9,Other,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,10,None,NO,YES
HOUSEHOLD,SEWTYPE,SEWTYPE,C,M,Not reported,NO,YES
HOUSEHOLD,SEWUSERS,SEWUSERS,C,1,1,NO,YES
HOUSEHOLD,SEWUSERS,SEWUSERS,C,2,2 to 5,NO,YES
HOUSEHOLD,SEWUSERS,SEWUSERS,C,3,6 or more,NO,YES
HOUSEHOLD,SEWUSERS,SEWUSERS,C,N,Not applicable,NO,YES
HOUSEHOLD,SMKR,SMKR,C,1,Daily,NO,YES
HOUSEHOLD,SMKR,SMKR,C,2,Weekly,NO,YES
HOUSEHOLD,SMKR,SMKR,C,3,Monthly,NO,YES
HOUSEHOLD,SMKR,SMKR,C,4,A few times,NO,YES
HOUSEHOLD,SMKR,SMKR,C,5,Never,NO,YES
HOUSEHOLD,SMKR,SMKR,C,M,Not reported,NO,YES
HOUSEHOLD,SMKR,SMKR,C,N,Not applicable,NO,YES
HOUSEHOLD,SPLITSAMP,SPLITSAMP,C,1,Group 1,NO,YES
HOUSEHOLD,SPLITSAMP,SPLITSAMP,C,2,Group 2,NO,YES
HOUSEHOLD,STAIRBRK,STAIRBRK,C,1,Yes,NO,YES
HOUSEHOLD,STAIRBRK,STAIRBRK,C,2,No,NO,YES
HOUSEHOLD,STAIRBRK,STAIRBRK,C,M,Not reported,NO,YES
HOUSEHOLD,STAIRBRK,STAIRBRK,C,N,Not applicable,NO,YES
HOUSEHOLD,STAIRCOV,STAIRCOV,C,1,Yes,NO,YES
HOUSEHOLD,STAIRCOV,STAIRCOV,C,2,No,NO,YES
HOUSEHOLD,STAIRCOV,STAIRCOV,C,M,Not reported,NO,YES
HOUSEHOLD,STAIRCOV,STAIRCOV,C,N,Not applicable,NO,YES
HOUSEHOLD,STAIRGAT,STAIRGAT,C,1,Yes,NO,YES
HOUSEHOLD,STAIRGAT,STAIRGAT,C,2,No,NO,YES
HOUSEHOLD,STAIRGAT,STAIRGAT,C,M,Not reported,NO,YES
HOUSEHOLD,STAIRGAT,STAIRGAT,C,N,Not applicable,NO,YES
HOUSEHOLD,STAIRLGT,STAIRLGT,C,1,Yes,NO,YES
HOUSEHOLD,STAIRLGT,STAIRLGT,C,2,No,NO,YES
HOUSEHOLD,STAIRLGT,STAIRLGT,C,M,Not reported,NO,YES
HOUSEHOLD,STAIRLGT,STAIRLGT,C,N,Not applicable,NO,YES
HOUSEHOLD,STAIRMIS,STAIRMIS,C,1,Yes,NO,YES
HOUSEHOLD,STAIRMIS,STAIRMIS,C,2,No,NO,YES
HOUSEHOLD,STAIRMIS,STAIRMIS,C,M,Not reported,NO,YES
HOUSEHOLD,STAIRMIS,STAIRMIS,C,N,Not applicable,NO,YES
HOUSEHOLD,STAIRRL,STAIRRL,C,1,All firmly attached,NO,YES
HOUSEHOLD,STAIRRL,STAIRRL,C,2,Some firmly attached,NO,YES
HOUSEHOLD,STAIRRL,STAIRRL,C,3,None firmly attached,NO,YES
HOUSEHOLD,STAIRRL,STAIRRL,C,4,No railings,NO,YES
HOUSEHOLD,STAIRRL,STAIRRL,C,M,Not reported,NO,YES
HOUSEHOLD,STAIRRL,STAIRRL,C,N,Not applicable,NO,YES
HOUSEHOLD,STAIRS,STAIRS,C,1,Yes,NO,YES
HOUSEHOLD,STAIRS,STAIRS,C,2,No,NO,YES
HOUSEHOLD,STAIRS,STAIRS,C,M,Not reported,NO,YES
HOUSEHOLD,STAIRS,STAIRS,C,N,Not applicable,NO,YES
HOUSEHOLD,STORIES,STORIES,N,7,7 stories or more,NO,YES
HOUSEHOLD,SUBDIV,SUBDIV,C,1,Yes,NO,YES
HOUSEHOLD,SUBDIV,SUBDIV,C,2,No,NO,YES
HOUSEHOLD,SUBDIV,SUBDIV,C,M,Not reported,NO,YES
HOUSEHOLD,SUBDIV,SUBDIV,C,N,Not applicable,NO,YES
HOUSEHOLD,SUITYRRND,SUITYRRND,C,1,Yes,NO,YES
HOUSEHOLD,SUITYRRND,SUITYRRND,C,2,No,NO,YES
HOUSEHOLD,SUITYRRND,SUITYRRND,C,M,Not reported,NO,YES
HOUSEHOLD,SUITYRRND,SUITYRRND,C,N,Not applicable,NO,YES
HOUSEHOLD,TENURE,TENURE,C,1,Owned or being bought by someone in your household,NO,YES
HOUSEHOLD,TENURE,TENURE,C,2,Rented,NO,YES
HOUSEHOLD,TENURE,TENURE,C,3,Occupied without payment of rent,NO,YES
HOUSEHOLD,TENURE,TENURE,C,N,Not applicable,NO,YES
HOUSEHOLD,TIMESHARE,TIMESHARE,C,1,Yes,NO,YES
HOUSEHOLD,TIMESHARE,TIMESHARE,C,2,No,NO,YES
HOUSEHOLD,TIMESHARE,TIMESHARE,C,M,Not reported,NO,YES
HOUSEHOLD,TIMESHARE,TIMESHARE,C,N,Not applicable,NO,YES
HOUSEHOLD,TOTBALAMT,TOTBALAMT,N,29999992,"$29,999,992 or more",NO,YES
HOUSEHOLD,TOTBALAMT,TOTBALAMT,N,.M,Not reported,NO,YES
HOUSEHOLD,TOTBALAMT,TOTBALAMT,N,.N,Not applicable,NO,YES
HOUSEHOLD,TOTHCAMT,TOTHCAMT,N,999999,"$999,999 or more",NO,YES
HOUSEHOLD,TOTHCAMT,TOTHCAMT,N,.N,Not applicable,NO,YES
HOUSEHOLD,TOTROOMS,TOTROOMS,N,27,27 or more,NO,YES
HOUSEHOLD,TRASHAMT,TRASHAMT,N,0,Unit does not use trash services,NO,YES
HOUSEHOLD,TRASHAMT,TRASHAMT,N,1,Vacant home: billed separately,NO,YES
HOUSEHOLD,TRASHAMT,TRASHAMT,N,2,"Occupied or vacant home: included in the rent, site rent, condominium fee, other fee, or other utility bill",NO,YES
HOUSEHOLD,TRASHAMT,TRASHAMT,N,3,Occupied home: provided free of charge,NO,YES
HOUSEHOLD,TRASHAMT,TRASHAMT,N,833,$833 or more,NO,YES
HOUSEHOLD,TRASHAMT,TRASHAMT,N,.N,Not applicable,NO,YES
HOUSEHOLD,UFINROOMS,UFINROOMS,N,5,5 or more,NO,YES
HOUSEHOLD,UNITFLOORS,UNITFLOORS,N,3,3 or more floors,NO,YES
HOUSEHOLD,UNITFLOORS,UNITFLOORS,N,.N,Not applicable,NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,1,Less than 500 square feet,NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,2,500 to 749 square feet,NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,3,750 to 999 square feet,NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,4,"1,000 to 1,499 square feet",NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,5,"1,500 to 1,999 square feet",NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,6,"2,000 to 2,499 square feet",NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,7,"2,500 to 2,999 square feet",NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,8,"3,000 to 3,999 square feet",NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,9,"4,000 square feet or more",NO,YES
HOUSEHOLD,UNITSIZE,UNITSIZE,C,M,Not reported,NO,YES
HOUSEHOLD,UPKEEP,UPKEEP,C,1,Less than 3 upkeep problems,NO,YES
HOUSEHOLD,UPKEEP,UPKEEP,C,2,3 or 4 upkeep problems,NO,YES
HOUSEHOLD,UPKEEP,UPKEEP,C,3,5 or more upkeep problems,NO,YES
HOUSEHOLD,UTILAMT,UTILAMT,N,4998,"$4,998 or more",NO,YES
HOUSEHOLD,UTILAMT,UTILAMT,N,.N,Not applicable,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,1,For rent only,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,2,For rent or for sale,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,3,For sale only,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,4,"Rented, but not yet occupied",NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,5,"Sold, but not yet occupied",NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,6,Held for occasional use throughout the year,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,7,Other (specify),NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,8,Seasonal - summer only,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,9,Seasonal - winter only,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,10,Other seasonal (specify),NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,11,Migratory,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,M,Not reported,NO,YES
HOUSEHOLD,VACANCY,VACANCY,C,N,Not applicable,NO,YES
HOUSEHOLD,VACINHER,VACINHER,C,1,Yes,NO,YES
HOUSEHOLD,VACINHER,VACINHER,C,2,No,NO,YES
HOUSEHOLD,VACINHER,VACINHER,C,M,Not reported,NO,YES
HOUSEHOLD,VACINHER,VACINHER,C,N,Not applicable,NO,YES
HOUSEHOLD,VACINVEST,VACINVEST,C,1,Yes,NO,YES
HOUSEHOLD,VACINVEST,VACINVEST,C,2,No,NO,YES
HOUSEHOLD,VACINVEST,VACINVEST,C,M,Not reported,NO,YES
HOUSEHOLD,VACINVEST,VACINVEST,C,N,Not applicable,NO,YES
HOUSEHOLD,VACMONTHS,VACMONTHS,N,0,Less than 1 month,NO,YES
HOUSEHOLD,VACMONTHS,VACMONTHS,N,25,More than 2 years,NO,YES
HOUSEHOLD,VACMONTHS,VACMONTHS,N,26,Never occupied as a permanent home,NO,YES
HOUSEHOLD,VACMONTHS,VACMONTHS,N,.M,Not reported,NO,YES
HOUSEHOLD,VACMONTHS,VACMONTHS,N,.N,Not applicable,NO,YES
HOUSEHOLD,VACOTH,VACOTH,C,1,Yes,NO,YES
HOUSEHOLD,VACOTH,VACOTH,C,2,No,NO,YES
HOUSEHOLD,VACOTH,VACOTH,C,M,Not reported,NO,YES
HOUSEHOLD,VACOTH,VACOTH,C,N,Not applicable,NO,YES
HOUSEHOLD,VACPRIRES,VACPRIRES,C,1,Yes,NO,YES
HOUSEHOLD,VACPRIRES,VACPRIRES,C,2,No,NO,YES
HOUSEHOLD,VACPRIRES,VACPRIRES,C,M,Not reported,NO,YES
HOUSEHOLD,VACPRIRES,VACPRIRES,C,N,Not applicable,NO,YES
HOUSEHOLD,VACREC,VACREC,C,1,Yes,NO,YES
HOUSEHOLD,VACREC,VACREC,C,2,No,NO,YES
HOUSEHOLD,VACREC,VACREC,C,M,Not reported,NO,YES
HOUSEHOLD,VACREC,VACREC,C,N,Not applicable,NO,YES
HOUSEHOLD,VACRESDAYS,VACRESDAYS,C,1,0 to 2 nights,NO,YES
HOUSEHOLD,VACRESDAYS,VACRESDAYS,C,2,3 to 7 nights,NO,YES
HOUSEHOLD,VACRESDAYS,VACRESDAYS,C,3,8 or more nights,NO,YES
HOUSEHOLD,VACRESDAYS,VACRESDAYS,C,M,Not reported,NO,YES
HOUSEHOLD,VACRESDAYS,VACRESDAYS,C,N,Not applicable,NO,YES
HOUSEHOLD,VACRNTDAYS,VACRNTDAYS,C,1,0 to 2 nights,NO,YES
HOUSEHOLD,VACRNTDAYS,VACRNTDAYS,C,2,3 to 7 nights,NO,YES
HOUSEHOLD,VACRNTDAYS,VACRNTDAYS,C,3,8 or more nights,NO,YES
HOUSEHOLD,VACRNTDAYS,VACRNTDAYS,C,M,Not reported,NO,YES
HOUSEHOLD,VACRNTDAYS,VACRNTDAYS,C,N,Not applicable,NO,YES
HOUSEHOLD,VACSELL,VACSELL,C,1,Yes,NO,YES
HOUSEHOLD,VACSELL,VACSELL,C,2,No,NO,YES
HOUSEHOLD,VACSELL,VACSELL,C,M,Not reported,NO,YES
HOUSEHOLD,VACSELL,VACSELL,C,N,Not applicable,NO,YES
HOUSEHOLD,WALLCRACK,WALLCRACK,C,1,Yes,NO,YES
HOUSEHOLD,WALLCRACK,WALLCRACK,C,2,No,NO,YES
HOUSEHOLD,WALLSIDE,WALLSIDE,C,1,Yes,NO,YES
HOUSEHOLD,WALLSIDE,WALLSIDE,C,2,No,NO,YES
HOUSEHOLD,WALLSIDE,WALLSIDE,C,M,Not reported,NO,YES
HOUSEHOLD,WALLSIDE,WALLSIDE,C,N,Not applicable,NO,YES
HOUSEHOLD,WALLSLOPE,WALLSLOPE,C,1,Yes,NO,YES
HOUSEHOLD,WALLSLOPE,WALLSLOPE,C,2,No,NO,YES
HOUSEHOLD,WALLSLOPE,WALLSLOPE,C,M,Not reported,NO,YES
HOUSEHOLD,WALLSLOPE,WALLSLOPE,C,N,Not applicable,NO,YES
HOUSEHOLD,WASHER,WASHER,C,1,Yes,NO,YES
HOUSEHOLD,WASHER,WASHER,C,2,No,NO,YES
HOUSEHOLD,WATDRINK,WATDRINK,C,1,Unfiltered tap water,NO,YES
HOUSEHOLD,WATDRINK,WATDRINK,C,2,Filtered tap water,NO,YES
HOUSEHOLD,WATDRINK,WATDRINK,C,3,Commercial bottled water,NO,YES
HOUSEHOLD,WATDRINK,WATDRINK,C,4,Other,NO,YES
HOUSEHOLD,WATDRINK,WATDRINK,C,M,Not reported,NO,YES
HOUSEHOLD,WATDRINK,WATDRINK,C,N,Not applicable,NO,YES
HOUSEHOLD,WATERAMT,WATERAMT,N,0,Unit does not use water,NO,YES
HOUSEHOLD,WATERAMT,WATERAMT,N,1,Vacant home: billed separately,NO,YES
HOUSEHOLD,WATERAMT,WATERAMT,N,2,"Occupied or vacant home: included in the rent, site rent, condominium fee, other fee, or other utility bill",NO,YES
HOUSEHOLD,WATERAMT,WATERAMT,N,3,Occupied home: provided free of charge,NO,YES
HOUSEHOLD,WATERAMT,WATERAMT,N,833,$833 or more,NO,YES
HOUSEHOLD,WATERAMT,WATERAMT,N,.N,Not applicable,NO,YES
HOUSEHOLD,WATSAFE,WATSAFE,C,1,Yes,NO,YES
HOUSEHOLD,WATSAFE,WATSAFE,C,2,No,NO,YES
HOUSEHOLD,WATSAFE,WATSAFE,C,M,Not reported,NO,YES
HOUSEHOLD,WATSAFE,WATSAFE,C,N,Not applicable,NO,YES
HOUSEHOLD,WATSOURCE,WATSOURCE,C,1,Public,NO,YES
HOUSEHOLD,WATSOURCE,WATSOURCE,C,2,Well,NO,YES
HOUSEHOLD,WATSOURCE,WATSOURCE,C,3,Other,NO,YES
HOUSEHOLD,WATTEMP,WATTEMP,C,1,Yes,NO,YES
HOUSEHOLD,WATTEMP,WATTEMP,C,2,No,NO,YES
HOUSEHOLD,WATTEMP,WATTEMP,C,3,No access to water heater,NO,YES
HOUSEHOLD,WATTEMP,WATTEMP,C,M,Not reported,NO,YES
HOUSEHOLD,WATTEMP,WATTEMP,C,N,Not applicable,NO,YES
HOUSEHOLD,WELLTYPE,WELLTYPE,C,1,Drilled,NO,YES
HOUSEHOLD,WELLTYPE,WELLTYPE,C,2,Dug,NO,YES
HOUSEHOLD,WELLTYPE,WELLTYPE,C,M,Not reported,NO,YES
HOUSEHOLD,WELLTYPE,WELLTYPE,C,N,Not applicable,NO,YES
HOUSEHOLD,WELLUSERS,WELLUSERS,C,1,One,NO,YES
HOUSEHOLD,WELLUSERS,WELLUSERS,C,2,2 to 5,NO,YES
HOUSEHOLD,WELLUSERS,WELLUSERS,C,3,6 to 9,NO,YES
HOUSEHOLD,WELLUSERS,WELLUSERS,C,4,10 to 14,NO,YES
HOUSEHOLD,WELLUSERS,WELLUSERS,C,5,15 or more,NO,YES
HOUSEHOLD,WELLUSERS,WELLUSERS,C,M,Not reported,NO,YES
HOUSEHOLD,WELLUSERS,WELLUSERS,C,N,Not applicable,NO,YES
HOUSEHOLD,WINBARS,WINBARS,C,1,Yes,NO,YES
HOUSEHOLD,WINBARS,WINBARS,C,2,No,NO,YES
HOUSEHOLD,WINBARS,WINBARS,C,M,Not reported,NO,YES
HOUSEHOLD,WINBARS,WINBARS,C,N,Not applicable,NO,YES
HOUSEHOLD,WINBOARD,WINBOARD,C,1,Yes,NO,YES
HOUSEHOLD,WINBOARD,WINBOARD,C,2,No,NO,YES
HOUSEHOLD,WINBOARD,WINBOARD,C,M,Not reported,NO,YES
HOUSEHOLD,WINBOARD,WINBOARD,C,N,Not applicable,NO,YES
HOUSEHOLD,WINBROKE,WINBROKE,C,1,Yes,NO,YES
HOUSEHOLD,WINBROKE,WINBROKE,C,2,No,NO,YES
HOUSEHOLD,WINBROKE,WINBROKE,C,M,Not reported,NO,YES
HOUSEHOLD,WINBROKE,WINBROKE,C,N,Not applicable,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1919,1919 or earlier,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1920,1920 to 1929,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1930,1930 to 1939,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1940,1940 to 1949,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1950,1950 to 1959,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1960,1960 to 1969,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1970,1970 to 1979,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1980,1980 to 1989,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,1990,1990 to 1999,NO,YES
HOUSEHOLD,YRBUILT,YRBUILT,N,2000,2000 to 2009,NO,YES
MORTGAGE,INTPMT,INTPMT,C,1,Yes,NO,YES
MORTGAGE,INTPMT,INTPMT,C,2,No,NO,YES
MORTGAGE,INTPMT,INTPMT,C,M,Not reported,NO,YES
MORTGAGE,INTPMT,INTPMT,C,N,Not applicable,NO,YES
MORTGAGE,LOANTYPE,LOANTYPE,C,1,Primary loan,NO,YES
MORTGAGE,LOANTYPE,LOANTYPE,C,2,Secondary loan,NO,YES
MORTGAGE,LOANTYPE,LOANTYPE,C,3,Home equity line of credit,NO,YES
MORTGAGE,MISCPMT,MISCPMT,C,1,Yes,NO,YES
MORTGAGE,MISCPMT,MISCPMT,C,2,No,NO,YES
MORTGAGE,MORTNEW,MORTNEW,C,1,New,NO,YES
MORTGAGE,MORTNEW,MORTNEW,C,2,Assumed,NO,YES
MORTGAGE,MORTNEW,MORTNEW,C,3,Wrap-around,NO,YES
MORTGAGE,MORTNEW,MORTNEW,C,M,Not reported,NO,YES
MORTGAGE,MORTNEW,MORTNEW,C,N,Not applicable,NO,YES
MORTGAGE,MORTPURCH,MORTPURCH,N,.M,Not reported,NO,YES
MORTGAGE,MORTPURCH,MORTPURCH,N,.N,Not applicable,NO,YES
MORTGAGE,PMTAMT,PMTAMT,N,99998,"$99,998 or more",NO,YES
MORTGAGE,PMTAMT,PMTAMT,N,.M,Not reported,NO,YES
MORTGAGE,PMTAMT,PMTAMT,N,.N,Not applicable,NO,YES
MORTGAGE,REFI,REFI,C,1,Yes,NO,YES
MORTGAGE,REFI,REFI,C,2,No,NO,YES
MORTGAGE,REFI,REFI,C,M,Not reported,NO,YES
MORTGAGE,REFI,REFI,C,N,Not applicable,NO,YES
MORTGAGE,TAXPMT,TAXPMT,C,1,Yes,NO,YES
MORTGAGE,TAXPMT,TAXPMT,C,2,No,NO,YES
MORTGAGE,TAXPMT,TAXPMT,C,M,Not reported,NO,YES
MORTGAGE,TAXPMT,TAXPMT,C,N,Not applicable,NO,YES
PERSON,CITSHP,CITSHP,C,1,"Native, born in U.S.",NO,YES
PERSON,CITSHP,CITSHP,C,2,"Native, born in Puerto Rico or U.S. outlying area",NO,YES
PERSON,CITSHP,CITSHP,C,3,Native born abroad of U.S. parent(s),NO,YES
PERSON,CITSHP,CITSHP,C,4,"Foreign born, U.S. citizen by naturalization",NO,YES
PERSON,CITSHP,CITSHP,C,5,"Foreign born, not a U.S. citizen",NO,YES
PERSON,CITSHP,CITSHP,C,M,Not reported,NO,YES
PERSON,CITSHP,CITSHP,C,N,Not applicable,NO,YES
PERSON,FAMLINE,FAMLINE,C,0,Not a family,NO,YES
PERSON,FAMLINE,FAMLINE,C,1,Primary subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,2,1st subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,3,2nd subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,4,3rd subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,5,4th subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,6,5th subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,7,6th subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,8,7th subfamily,NO,YES
PERSON,FAMLINE,FAMLINE,C,9,8th subfamily,NO,YES
PERSON,FAMREL,FAMREL,C,0,Not in a family,NO,YES
PERSON,FAMREL,FAMREL,C,1,Reference person of family,NO,YES
PERSON,FAMREL,FAMREL,C,2,Spouse of reference person of family,NO,YES
PERSON,FAMREL,FAMREL,C,3,Child of reference person of family,NO,YES
PERSON,FAMREL,FAMREL,C,4,Other relative of reference person of family,NO,YES
PERSON,FAMTYP,FAMTYP,C,1,Primary family,NO,YES
PERSON,FAMTYP,FAMTYP,C,2,Primary individual,NO,YES
PERSON,FAMTYP,FAMTYP,C,3,Related subfamily,NO,YES
PERSON,FAMTYP,FAMTYP,C,4,Unrelated subfamily,NO,YES
PERSON,FAMTYP,FAMTYP,C,5,Secondary individual,NO,YES
PERSON,FIRPARENT,FIRPARENT,N,.M,Not reported,NO,YES
PERSON,FIRPARENT,FIRPARENT,N,.N,Not applicable,NO,YES
PERSON,GRAD,GRAD,C,31,Less than 1st grade,NO,YES
PERSON,GRAD,GRAD,C,32,"1st, 2nd, 3rd, or 4th grade",NO,YES
PERSON,GRAD,GRAD,C,33,5th or 6th grade,NO,YES
PERSON,GRAD,GRAD,C,34,7th or 8th grade,NO,YES
PERSON,GRAD,GRAD,C,35,9th grade,NO,YES
PERSON,GRAD,GRAD,C,36,10th grade,NO,YES
PERSON,GRAD,GRAD,C,37,11th grade,NO,YES
PERSON,GRAD,GRAD,C,38,"12th grade, no diploma",NO,YES
PERSON,GRAD,GRAD,C,39,High school graduate - high school diploma or equivalent (for example: GED),NO,YES
PERSON,GRAD,GRAD,C,40,Some college but no degree,NO,YES
PERSON,GRAD,GRAD,C,41,"Diploma or certificate from a vocational, technical, trade or business school beyond",NO,YES
PERSON,GRAD,GRAD,C,42,Associate degree in college - occupational / vocational program,NO,YES
PERSON,GRAD,GRAD,C,43,Associate degree in college - academic program,NO,YES
PERSON,GRAD,GRAD,C,44,"Bachelor's degree (for example: BA, AB, BS)",NO,YES
PERSON,GRAD,GRAD,C,45,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",NO,YES
PERSON,GRAD,GRAD,C,46,"Professional school degree (for example: MD, DDS, DVM, LLB, JD)",NO,YES
PERSON,GRAD,GRAD,C,47,"Doctorate degree (for example: PhD, EdD)",NO,YES
PERSON,GRAD,GRAD,C,N,Not applicable,NO,YES
PERSON,INTP,INTP,N,0,"Does not receive income from interest, dividends or rents",NO,YES
PERSON,INTP,INTP,N,9999999,"$9,999,999 or more",NO,YES
PERSON,INTP,INTP,N,.N,Not applicable,NO,YES
PERSON,INUSYR,INUSYR,N,.N,Not applicable,NO,YES
PERSON,MAR,MAR,C,1,"Married, spouse present",NO,YES
PERSON,MAR,MAR,C,2,"Married, spouse absent",NO,YES
PERSON,MAR,MAR,C,3,Widowed,NO,YES
PERSON,MAR,MAR,C,4,Divorced,NO,YES
PERSON,MAR,MAR,C,5,Separated,NO,YES
PERSON,MAR,MAR,C,6,Never married,NO,YES
PERSON,MAR,MAR,C,M,Not reported,NO,YES
PERSON,MAR,MAR,C,N,Not applicable,NO,YES
PERSON,MIL,MIL,C,1,Now on active duty,NO,YES
PERSON,MIL,MIL,C,2,Served on active duty in the past,NO,YES
PERSON,MIL,MIL,C,3,Never served in military,NO,YES
PERSON,MIL,MIL,C,M,Not reported,NO,YES
PERSON,MIL,MIL,C,N,Not applicable,NO,YES
